shapeid,x,y,Street_ID,Pole_Num,PoleID,StreetName,StreetSuff,Intersecti,Neighborho,Descriptio,Owner,FixtureTyp,NumLamps,Lamp1,Lamp2,LEDchk,EditDate
1194,-71.10234413,42.36360764,311-,18,311-18,GREEN,ST,GREEN ST,5,Cobrahead,City,A2,1,311-18,NULL,Yes,2014
1195,-71.10257965,42.36385271,311-,15,311-15,GREEN,ST,GREEN ST,5,Cobrahead,City,A2,1,311-15,NULL,Yes,2014
1196,-71.15579034,42.39317112,317-,19,317-19,GRISWOLD,ST,GRISWOLD ST,12,Cobrahead,City,A3,1,317-19,NULL,Yes,2014
1197,-71.15525274,42.39341173,800-,3,800-3,LOOMIS,ST,GRISWOLD ST,12,Cobrahead,City,A3,1,800-3,NULL,Yes,2014
1198,-71.15591184,42.3929448,317-,17,317-17,GRISWOLD,ST,GRISWOLD ST,12,Cobrahead,City,A3,1,317-17,NULL,Yes,2014
1199,-71.15602399,42.39274277,317-,15,317-15,GRISWOLD,ST,GRISWOLD ST,12,Cobrahead,City,A3,1,317-15,NULL,Yes,2014
1200,-71.15610282,42.39259366,317-,13,317-13,GRISWOLD,ST,GRISWOLD ST,12,Cobrahead,City,A3,1,317-13,NULL,Yes,2014
1201,-71.15678512,42.39253527,780-,5,780-5,SUNSET,RD,SUNSET RD,12,Cobrahead,City,A3,1,780-5,NULL,Yes,2014
1202,-71.15672688,42.39232277,780-,3,780-3,SUNSET,RD,SUNSET RD,12,Cobrahead,City,A3,1,780-3,NULL,Yes,2014
1203,-71.15622964,42.3923606,317-,11,317-11,GRISWOLD,ST,GRISWOLD ST,12,Cobrahead,City,A3,1,317-11,NULL,Yes,2014
1204,-71.15635598,42.3921308,317-,9,317-9,GRISWOLD,ST,GRISWOLD ST,12,Cobrahead,City,A3,1,317-9,NULL,Yes,2014
1205,-71.15663275,42.39203642,780-,1,780-1,SUNSET,RD,GRISWOLD ST,12,Cobrahead,City,A3,1,780-1,NULL,Yes,2014
1206,-71.15646704,42.39192804,317-,7,317-7,GRISWOLD,ST,SUNSET RD,12,Cobrahead,City,A3,1,317-7,NULL,Yes,2014
1207,-71.15661883,42.3916643,317-,5,317-5,GRISWOLD,ST,GRISWOLD ST,12,Cobrahead,City,A3,1,317-5,NULL,Yes,2014
1208,-71.15677394,42.39137178,317-,3,317-3,GRISWOLD,ST,GRISWOLD ST,12,Cobrahead,City,A3,1,317-3,NULL,Yes,2014
1209,-71.15694507,42.39106806,317-,1,317-1,GRISWOLD,ST,CONCORD AVE,12,Cobrahead,City,A3,1,317-1,NULL,Yes,2014
1210,-71.15712189,42.39100935,170-,147,170-147,CONCORD,AVE,GRISWOLS ST,12,Cobrahead,City,A2,1,170-147,NULL,Yes,2014
1211,-71.15728599,42.3912221,78-,37,78-37,BLANCHARD,RD,CONCORD AVE,12,Cobrahead,City,A2,1,78-37,NULL,Yes,2014
1212,-71.10631729,42.35633725,568-,74,568-74,PUTNAM,AVE,PUTNAM AVE,5,Cobrahead,City,A2,1,568-74,NULL,Yes,2014
1213,-71.10911774,42.3601334,320-,19,320-19,HAMILTON,ST,HAMILTON ST,5,Cobrahead,City,A2,1,320-19,NULL,Yes,2014
1214,-71.10883244,42.35996099,320-,17,320-17,HAMILTON,ST,HAMILTON ST,5,Cobrahead,City,A2,1,320-17,NULL,Yes,2014
1215,-71.10940869,42.36030478,320-,21,320-21,HAMILTON,ST,HAMILTON ST,5,Cobrahead,City,A2,1,320-21,NULL,Yes,2014
1216,-71.11318618,42.38136837,322-,11,322-11,HAMMOND,ST,HAMMOND ST,8,Cobrahead,City,A3,1,322-11,NULL,Yes,2014
1217,-71.11291165,42.38160459,322-,12,322-12,HAMMOND,ST,HAMMOND ST,8,Cobrahead,City,A3,1,322-12,NULL,Yes,2014
1218,-71.11357141,42.38117884,322-,9,322-9,HAMMOND,ST,HOWLAND ST,8,Cobrahead,City,A3,1,322-9,NULL,Yes,2014
1219,-71.1139945,42.3809668,322-,7,322-7,HAMMOND,ST,HAMMOND ST,8,Cobrahead,City,A3,1,322-7,NULL,Yes,2014
1220,-71.11446276,42.38084233,322-,6,322-6,HAMMOND,ST,GORHAM ST,8,Cobrahead,City,A3,1,322-6,NULL,Yes,2014
1221,-71.11500448,42.38075038,322-,5,322-5,HAMMOND,ST,HAMMOND ST,8,Cobrahead,City,A3,1,322-5,NULL,Yes,2014
1222,-71.11612403,42.38079819,322-,0,322-0,HAMMOND,ST,HAMMOND ST,8,Cobrahead,City,A3,1,322-0,NULL,Yes,2014
1223,-71.11586597,42.38078808,322-,1,322-1,HAMMOND,ST,HAMMOND ST,8,Cobrahead,City,A3,1,322-1,NULL,Yes,2014
1224,-71.11647211,42.38081721,528-,12,528-12,OXFORD,ST,MELLEN ST,8,Cobrahead,City,A2,1,528-12,NULL,Yes,2014
1225,-71.10635249,42.37098736,327-,30,327-30,HANCOCK,ST,HANCOCK ST,6,Cobrahead,City,A3,1,327-30,NULL,Yes,2014
1226,-71.10638875,42.37136405,99-,68,99-68,BROADWAY,NULL,BROADWAY,6,Cobrahead,City,A2,1,99-68,NULL,Yes,2014
1227,-71.105907,42.37131592,99-,67,99-67,BROADWAY,NULL,BROADWAY,6,Cobrahead,City,A2,1,99-67,NULL,Yes,2014
1228,-71.10562538,42.37139875,463-,2,463-2,MAPLE,AVE,MAPLE AVE,6,Cobrahead,City,A3,1,463-2,NULL,Yes,2014
1229,-71.10650878,42.37073085,327-,28,327-28,HANCOCK,ST,CHATHAM ST,6,Cobrahead,City,A3,1,327-28,NULL,Yes,2014
1230,-71.10728035,42.37088694,141-,4,141-4,CHATHAM,ST,CHATHAM ST,6,Cobrahead,City,A3,1,141-4,NULL,Yes,2014
1231,-71.10681462,42.37073259,141-,2,141-2,CHATHAM,ST,CHATHAM ST,6,Cobrahead,City,A3,1,141-2,NULL,Yes,2014
1232,-71.10672769,42.3703642,327-,26,327-26,HANCOCK,ST,HANCOCK ST,6,Cobrahead,City,A3,1,327-26,NULL,Yes,2014
1233,-71.10675231,42.37006439,338-,55,338-55,HARVARD,ST,HANCOCK ST,6,Cobrahead,City,A2,1,338-55,NULL,Yes,2014
1234,-71.10698289,42.36989918,327-,23,327-23,HANCOCK,ST,HANCOCK ST,6,Cobrahead,City,A3,1,327-23,NULL,Yes,2014
1235,-71.1071936,42.36971923,327-,21,327-21,HANCOCK,ST,HANCOCK PL,6,Cobrahead,City,A3,1,327-21,NULL,Yes,2014
1236,-71.10641804,42.36986276,338-,54,338-54,HARVARD,ST,HARVARD ST,6,Cobrahead,City,A2,1,338-54,NULL,Yes,2014
1237,-71.10714294,42.37006509,338-,56,338-56,HARVARD,ST,HARVARD ST,6,Cobrahead,City,A2,1,338-56,NULL,Yes,2014
1238,-71.10810668,42.36936732,125-,1,125-1,CENTRE,ST,CENTRE ST,6,Cobrahead,City,A3,1,125-1,NULL,Yes,2014
1239,-71.10792049,42.3693093,125-,0,125-0,CENTRE,ST,CENTRE ST,6,Cobrahead,City,A3,1,125-0,NULL,Yes,2014
1240,-71.10753298,42.36941503,327-,19,327-19,HANCOCK,ST,HANCOCK ST,6,Cobrahead,City,A3,1,327-19,NULL,Yes,2014
1241,-71.10788204,42.36910281,327-,17,327-17,HANCOCK,ST,HANCOCK ST,6,Cobrahead,City,A3,1,327-17,NULL,Yes,2014
1242,-71.10816131,42.36885803,327-,15,327-15,HANCOCK,ST,HANCOCK ST.,6,Cobrahead,City,A3,1,327-15,NULL,Yes,2014
1243,-71.1085741,42.36861816,327-,14,327-14,HANCOCK,ST,HANCOCK ST,6,Cobrahead,City,A3,1,327-14,NULL,Yes,2014
1244,-71.10880226,42.36846654,471-,92,471-92,MASSACHUSETTS,AVE,HANCOCK ST,6,Cobrahead,City,A1,1,471-92,NULL,Yes,2014
1245,-71.10854387,42.36834266,471-,90.5,471-90.5,MASSACHUSETTS,AVE,MASSACHUSETTS AVE,6,Cobrahead,City,A1,1,471-90.5,NULL,Yes,2014
1246,-71.10909465,42.36844456,471-,93,471-93,MASSACHUSETTS,AVE,MASSACHUSETTS AVE,6,Cobrahead,City,A1,1,471-93,NULL,Yes,2014
1247,-71.10926991,42.36798243,327-,10,327-10,HANCOCK,ST,HANCOCK ST,7,Cobrahead,City,A2,1,327-10,NULL,Yes,2014
1248,-71.10988734,42.36793568,311-,58,311-58,GREEN,ST,GREEN ST,7,Cobrahead,City,A2,1,311-58,NULL,Yes,2014
1249,-71.10976487,42.36743855,327-,7,327-7,HANCOCK,ST,HANCOCK ST,7,Cobrahead,City,A3,1,327-7,NULL,Yes,2014
1250,-71.10996887,42.36719966,327-,5,327-5,HANCOCK,ST,HANCOCK ST,7,Cobrahead,City,A3,1,327-5,NULL,Yes,2014
1251,-71.11040948,42.36743003,283-,56,283-56,FRANKLIN,ST,FRANKLIN ST,7,Cobrahead,City,A3,1,283-56,NULL,Yes,2014
1252,-71.1101699,42.36700951,327-,3,327-3,HANCOCK,ST,HANCOCK ST,7,Cobrahead,City,A3,1,327-3,NULL,Yes,2014
1253,-71.11033745,42.36683054,327-,1,327-1,HANCOCK,ST,KINNAIRD ST,7,Cobrahead,City,A3,1,327-1,NULL,Yes,2014
1254,-71.11075637,42.36693061,411-,22,411-22,KINNAIRD,ST,KINNAIRD ST,7,Cobrahead,City,A2,1,411-22,NULL,Yes,2014
1255,-71.13161375,42.39714285,730-,0,730-0,HARRINGTON,RD,HARVEY ST,11,Cobrahead,City,A3,1,730-0,NULL,Yes,2014
1256,-71.1316099,42.3969441,730-,1,730-1,HARRINGTON,RD,HARRINGTON RD,11,Cobrahead,City,A3,1,730-1,NULL,Yes,2014
1257,-71.13213659,42.39724008,340-,12,340-12,HARVEY,ST,REED ST,11,Cobrahead,City,A2,1,340-12,NULL,Yes,2014
1258,-71.13226991,42.39713151,577-,28,577-28,REED,ST,REED ST,11,Cobrahead,City,A3,1,577-28,NULL,Yes,2014
1259,-71.13225647,42.39695625,577-,26,577-26,REED,ST,REED ST,11,Cobrahead,City,A3,1,577-26,NULL,Yes,2014
1260,-71.12633421,42.39352773,341-,0,341-0,HASKELL,ST,HASKELL ST,11,Cobrahead,City,A3,1,341-0,NULL,Yes,2014
1261,-71.12600191,42.39345823,471-,257,471-257,MASSACHUSETTS,AVE,MASSACHUSETTS AVE,11,Cobrahead,City,A1,1,471-257,NULL,Yes,2014
1262,-71.12670223,42.39330195,341-,4,341-4,HASKELL,ST,HASKELL ST,11,Cobrahead,City,A3,1,341-4,NULL,Yes,2014
1263,-71.12577463,42.37607742,345-,1,345-1,HAWTHORN,ST,HAWTHORN ST,10,Cobrahead,City,A2,1,345-1,NULL,Yes,2014
1264,-71.12576121,42.37619649,92-,27,92-27,BRATTLE,ST,HAWTHORN ST,10,Cobrahead,City,A2,1,92-27,NULL,Yes,2014
1265,-71.12532178,42.37622079,92-,26,92-26,BRATTLE,ST,BRATTLE ST,10,Cobrahead,City,A2,1,92-26,NULL,Yes,2014
1266,-71.12604922,42.375455,345-,5,345-5,HAWTHORN,ST,ACACIA ST,10,Cobrahead,City,A2,1,345-5,NULL,Yes,2014
1267,-71.13204782,42.37930918,356-,2,356-2,HIGHLAND,ST,HIGHLAND ST,10,Cobrahead,City,A3,1,356-2,NULL,Yes,2014
1268,-71.13137788,42.37959557,643-,30,643-30,SPARKS,ST,HIGHLAND ST,10,Cobrahead,City,A2,1,643-30,NULL,Yes,2014
1269,-71.13178993,42.37946693,356-,1,356-1,HIGHLAND,ST,HIGHLAND ST,10,Cobrahead,City,A3,1,356-1,NULL,Yes,2014
1270,-71.123389,42.37427535,359-,8,359-8,HILLIARD,ST,HILLIARD ST,10,Cobrahead,City,A3,1,359-8,NULL,Yes,2014
1271,-71.12396647,42.37432001,360-,1,360-1,HILLIARD,PL,HILLIARD PL,10,Cobrahead,City,A3,1,360-1,NULL,Yes,2014
1272,-71.12374914,42.37404071,359-,10,359-10,HILLIARD,ST,HILLIARD PL,10,Cobrahead,City,A3,1,359-10,NULL,Yes,2014
1273,-71.10757801,42.37614955,376-,10,376-10,HOVEY,AVE,HOVEY AVE,6,Cobrahead,City,A3,1,376-10,NULL,Yes,2014
1274,-71.10764979,42.3758437,376-,8,376-8,HOVEY,AVE,HOVEY AVE,6,Cobrahead,City,A3,1,376-8,NULL,Yes,2014
1275,-71.10773362,42.37549093,376-,6,376-6,HOVEY,AVE,HOVEY AVE,6,Cobrahead,City,A3,1,376-6,NULL,Yes,2014
1276,-71.10779624,42.37522148,376-,4,376-4,HOVEY,AVE,HOVEY AVE,6,Cobrahead,City,A3,1,376-4,NULL,Yes,2014
1277,-71.10788034,42.37486704,376-,2,376-2,HOVEY,AVE,HOVEY AVE,6,Cobrahead,City,A3,1,376-2,NULL,Yes,2014
1278,-71.1086244,42.37534556,43-,3,43-3,ROBERTS,RD,ROBERTS RD,6,Cobrahead,City,A2,1,43-3,NULL,Yes,2014
1279,-71.10853666,42.37465639,113-,102,113-102,CAMBRIDGE,ST,ELLERY ST,6,Cobrahead,City,A2,1,113-102,NULL,Yes,2014
1280,-71.1111331,42.36678209,377-,24,377-24,HOWARD,ST,HOWARD ST,7,Cobrahead,City,A2,1,377-24,NULL,Yes,2014
1281,-71.11133085,42.36656916,347-,8,347-8,HAYES,ST,HAYES STREET,7,Cobrahead,City,A3,1,347-8,NULL,Yes,2014
1282,-71.11159813,42.36668522,347-,10,347-10,HAYES,ST,HAYES STREET,7,Cobrahead,City,A3,1,347-10,NULL,Yes,2014
1283,-71.11187724,42.36680633,347-,12,347-12,HAYES,ST,HAYES STREET,7,Cobrahead,City,A3,1,347-12,NULL,Yes,2014
1284,-71.11107367,42.36637794,377-,22,377-22,HOWARD,ST,HAYES ST,7,Cobrahead,City,A2,1,377-22,NULL,Yes,2014
1285,-71.11102813,42.36608302,377-,20,377-20,HOWARD,ST,HOWARD ST,7,Cobrahead,City,A3,1,377-20,NULL,Yes,2014
1286,-71.11100157,42.36590431,377-,18,377-18,HOWARD,ST,HOWARD ST,7,Cobrahead,City,A3,1,377-18,NULL,Yes,2014
1287,-71.11162556,42.36606882,459-,10,459-10,MAGEE,ST,MAGEE ST,7,Cobrahead,City,A3,1,459-10,NULL,Yes,2014
1288,-71.1119684,42.36627446,459-,8,459-8,MAGEE,ST,MAGEE ST,7,Cobrahead,City,A3,1,459-8,NULL,Yes,2014
1289,-71.11169155,42.3657921,459-,11,459-11,MAGEE,ST,MAGEE ST,7,Cobrahead,City,A3,1,459-11,NULL,Yes,2014
1290,-71.11015898,42.36625975,397-,20,397-20,JAY,ST,JAY ST,7,Cobrahead,City,A3,1,397-20,NULL,Yes,2014
1291,-71.11012086,42.36599932,397-,18,397-18,JAY,ST,JAY ST,7,Cobrahead,City,A3,1,397-18,NULL,Yes,2014
1292,-71.11009489,42.36583652,397-,16,397-16,JAY,ST,JAY ST,7,Cobrahead,City,A3,1,397-16,NULL,Yes,2014
1293,-71.11096278,42.36565179,377-,16,377-16,HOWARD,ST,HOWARD ST,7,Cobrahead,City,A2,1,377-16,NULL,Yes,2014
1294,-71.1107668,42.36511272,377-,13,377-13,HOWARD,ST,HOWARD ST,7,Cobrahead,City,A3,1,377-13,NULL,Yes,2014
1295,-71.11081069,42.36538821,377-,15,377-15,HOWARD,ST,CALLENDER ST,7,Cobrahead,City,A2,1,377-15,NULL,Yes,2014
1296,-71.11074639,42.36493926,377-,11,377-11,HOWARD,ST,HOWARD ST,7,Cobrahead,City,A3,1,377-11,NULL,Yes,2014
1297,-71.11080151,42.36457328,377-,10,377-10,HOWARD,ST,HOWARD ST,7,Cobrahead,City,A2,1,377-10,NULL,Yes,2014
1298,-71.12861593,42.38914462,575-,46,575-46,RAYMOND,ST,RAYMOND ST,9,Cobrahead,City,A3,1,575-46,NULL,Yes,2014
1299,-71.12748741,42.38871017,379-,11,379-11,HUBBARD,AVE,HUBBARD AVE,9,Cobrahead,City,A3,1,379-11,NULL,Yes,2014
1300,-71.12786552,42.3887676,379-,13,379-13,HUBBARD,AVE,HUBBARD AVE,9,Cobrahead,City,A3,1,379-13,NULL,Yes,2014
1301,-71.128243,42.38849471,575-,42,575-42,RAYMOND,ST,LINCOLN WAY,9,Cobrahead,City,A3,1,575-42,NULL,Yes,2014
1302,-71.12831009,42.38883954,379-,15,379-15,HUBBARD,AVE,RAYMOND ST,9,Cobrahead,City,A3,1,379-15,NULL,Yes,2014
1303,-71.12944732,42.38365755,386-,22,386-22,HURON,AVE,HURON AVE,9,Cobrahead,City,A2,1,386-22,NULL,Yes,2014
1304,-71.12987811,42.38354286,522-,1,522-1,TIERNEY,ST,HURON AVE,9,Cobrahead,City,A3,1,522-1,NULL,Yes,2014
1305,-71.13011937,42.38367372,522-,3,522-3,TIERNEY,ST,TIERNEY ST,9,Cobrahead,City,A3,1,522-3,NULL,Yes,2014
1306,-71.13008352,42.3831165,386-,26,386-26,HURON,AVE,HOLLY AVE,9,Cobrahead,City,A2,1,386-26,NULL,Yes,2014
1307,-71.13050533,42.38290413,386-,27,386-27,HURON,AVE,KELLEY ST,9,Cobrahead,City,A2,1,386-27,NULL,Yes,2014
1308,-71.13108487,42.3825076,170-,43,170-43,CONCORD,AVE,HURON AVE,9,Cobrahead,City,A2,1,170-43,NULL,Yes,2014
1309,-71.13122792,42.38238024,386-,31,386-31,HURON,AVE,CONCORD AVE,10,Cobrahead,City,A2,1,386-31,NULL,Yes,2014
1310,-71.13238278,42.38149037,386-,39,386-39,HURON,AVE,HURON AVE,10,Cobrahead,City,A2,1,386-39,NULL,Yes,2014
1311,-71.1319838,42.38154582,386-,38,386-38,HURON,AVE,HURON AVE,10,Cobrahead,City,A2,1,386-38,NULL,Yes,2014
1312,-71.13271628,42.38131743,386-,42,386-42,HURON,AVE,HURON AVE,10,Cobrahead,City,A2,1,386-42,NULL,Yes,2014
1313,-71.13288636,42.3817266,610-,2,610-2,ROYAL,AVE,ROYAL AVE,10,Cobrahead,City,A3,1,610-2,NULL,Yes,2014
1314,-71.14836595,42.37898574,386-,123.5,386-123.5,HURON,AVE,PARK AVE,13,Cobrahead,City,A2,1,386-123.5,NULL,Yes,2014
1315,-71.14877607,42.37905034,386-,125,386-125,HURON,AVE,HURON AVE,13,Cobrahead,City,A2,1,386-125,NULL,Yes,2014
1316,-71.14842043,42.37862146,534-,2,534-2,PARK,AVE,PARK AVE,13,Cobrahead,City,A3,1,534-2,NULL,Yes,2014
1317,-71.14918831,42.37911927,386-,127,386-127,HURON,AVE,HURON AVE,13,Cobrahead,City,A2,1,386-127,NULL,Yes,2014
1318,-71.14961064,42.37918254,386-,129,386-129,HURON,AVE,HURON AVE,13,Cobrahead,City,A2,1,386-129,NULL,Yes,2014
1319,-71.14998915,42.37924049,386-,131,386-131,HURON,AVE,FOUNTAIN TER,13,Cobrahead,City,A2,1,386-131,NULL,Yes,2014
1320,-71.15043126,42.37943165,386-,133,386-133,HURON,AVE,FOUNTAIN TER,13,Cobrahead,City,A2,1,386-133,NULL,Yes,2014
1321,-71.15074967,42.37965821,386-,135,386-135,HURON,AVE,HURON AVE,13,Cobrahead,City,A2,1,386-135,NULL,Yes,2014
1322,-71.15112389,42.37987779,386-,137,386-137,HURON,AVE,HURON AVE,13,Cobrahead,City,A2,1,386-137,NULL,Yes,2014
1323,-71.15155842,42.37997767,386-,139,386-139,HURON,AVE,HOLWORTHY ST,13,Cobrahead,City,A2,1,386-139,NULL,Yes,2014
1324,-71.15203891,42.38002403,386-,141,386-141,HURON,AVE,HURON AVE,13,Cobrahead,City,A2,1,386-141,NULL,Yes,2014
1325,-71.15248917,42.38014883,386-,143,386-143,HURON,AVE,CUSHING ST,13,Cobrahead,City,A2,1,386-143,NULL,Yes,2014
1326,-71.15260797,42.37982363,189-,32,189-32,CUSHING,ST,CUSHING ST,13,Cobrahead,City,A3,1,189-32,NULL,Yes,2014
1327,-71.15282384,42.38036723,386-,145,386-145,HURON,AVE,HURON AVE,13,Cobrahead,City,A2,1,386-145,NULL,Yes,2014
1328,-71.15390564,42.38085121,386-,151,386-151,HURON,AVE,HURON AVE,13,Cobrahead,City,A2,1,386-151,NULL,Yes,2014
1329,-71.15356307,42.38072262,386-,149,386-149,HURON,AVE,FRESH POND PL,13,Cobrahead,City,A2,1,386-149,NULL,Yes,2014
1330,-71.15395888,42.380711,386-,150,386-150,HURON,AVE,HURON AVE,13,Cobrahead,City,A3,1,386-150,NULL,Yes,2014
1331,-71.15309666,42.38055711,386-,147,386-147,HURON,AVE,HURON AVE,13,Cobrahead,City,A2,1,386-147,NULL,Yes,2014
1332,-71.11120091,42.38077104,391-,42,391-42,IRVING,ST,IRVING ST,8,Cobrahead,City,A3,1,391-42,NULL,Yes,2014
1333,-71.11157658,42.3803615,391-,38,391-38,IRVING,ST,IRVING ST,8,Cobrahead,City,A3,1,391-38,NULL,Yes,2014
1334,-71.11149159,42.38001362,391-,36,391-36,IRVING,ST,IRVING ST,8,Cobrahead,City,A3,1,391-36,NULL,Yes,2014
1335,-71.1113652,42.37974323,391-,34,391-34,IRVING,ST,IRVING ST,8,Cobrahead,City,A3,1,391-34,NULL,Yes,2014
1336,-71.11112871,42.37953716,391-,33,391-33,IRVING,ST,BRYANT ST,8,Cobrahead,City,A3,1,391-33,NULL,Yes,2014
1337,-71.11078596,42.37957646,105-,7,105-7,BRYANT,ST,BRYANT ST,8,Cobrahead,City,A3,1,105-7,NULL,Yes,2014
1338,-71.11102538,42.37916772,391-,31,391-31,IRVING,ST,IRVING ST,8,Cobrahead,City,A3,1,391-31,NULL,Yes,2014
1339,-71.11102665,42.37879862,391-,28,391-28,IRVING,ST,IRVING ST,8,Cobrahead,City,A3,1,391-28,NULL,Yes,2014
1340,-71.1103664,42.37882448,623-,4,623-4,SCOTT,ST,SCOTT ST,8,Cobrahead,City,A2,1,623-4,NULL,Yes,2014
1341,-71.11096178,42.37855599,391-,26,391-26,IRVING,ST,IRVING ST,8,Cobrahead,City,A3,1,391-26,NULL,Yes,2014
1342,-71.11055812,42.37854214,623-,2,623-2,SCOTT,ST,SCOTT ST,8,Cobrahead,City,A2,1,623-2,NULL,Yes,2014
1343,-71.11034308,42.37827916,253-,2,253-2,FARRAR,ST,SCOTT ST,8,Cobrahead,City,A3,1,253-2,NULL,Yes,2014
1344,-71.11071333,42.37684858,391-,16,391-16,IRVING,ST,IRVING ST,6,Cobrahead,City,A3,1,391-16,NULL,Yes,2014
1345,-71.11076785,42.3766375,391-,14,391-14,IRVING,ST,IRVING ST,6,Cobrahead,City,A3,1,391-14,NULL,Yes,2014
1346,-71.10919691,42.36244072,704-,7,704-7,KELLY,RD,KELLY RD,5,Cobrahead,City,A3,1,704-7,NULL,Yes,2014
1347,-71.10939837,42.36245712,704-,8,704-8,KELLY,RD,KELLY RD,5,Cobrahead,City,A3,1,704-8,NULL,Yes,2014
1348,-71.10900883,42.36222675,704-,6,704-6,KELLY,RD,KELLY RD,5,Cobrahead,City,A3,1,704-6,NULL,Yes,2014
1349,-71.10829978,42.36171855,457-,25,457-25,MAGAZINE,ST,KELLEY RD,5,Cobrahead,City,A2,1,457-25,NULL,Yes,2014
1350,-71.10796696,42.36186319,457-,24,457-24,MAGAZINE,ST,LAWERENCE ST,5,Cobrahead,City,A2,1,457-24,NULL,Yes,2014
1351,-71.11325121,42.3678128,411-,36,411-36,KINNAIRD,ST,KINNAIRD ST,7,Cobrahead,City,A3,1,411-36,NULL,Yes,2014
1352,-71.11303346,42.36773896,411-,34,411-34,KINNAIRD,ST,KINNAIRD ST,7,Cobrahead,City,A3,1,411-34,NULL,Yes,2014
1353,-71.11279383,42.36765594,411-,32,411-32,KINNAIRD,ST,KINNAIRD ST,7,Cobrahead,City,A3,1,411-32,NULL,Yes,2014
1354,-71.11236718,42.36751449,411-,30,411-30,KINNAIRD,ST,KINNAIRD ST,7,Cobrahead,City,A2,1,411-30,NULL,Yes,2014
1355,-71.11193924,42.36736923,411-,28,411-28,KINNAIRD,ST,KINNAIRD ST,7,Cobrahead,City,A2,1,411-28,NULL,Yes,2014
1356,-71.11160064,42.36724124,411-,26,411-26,KINNAIRD,ST,KINNAIRD ST,7,Cobrahead,City,A2,1,411-26,NULL,Yes,2014
1357,-71.11131207,42.36750954,50-,9,50-9,BAY,ST,BAY STREET,7,Cobrahead,City,A3,1,50-9,NULL,Yes,2014
1358,-71.11119114,42.3671047,411-,24,411-24,KINNAIRD,ST,HOWARD ST,7,Cobrahead,City,A2,1,411-24,NULL,Yes,2014
1359,-71.14087528,42.38420235,689-,36,689-36,VASSAL,LANE,VASSAL LN,10,Cobrahead,City,A2,1,689-36,NULL,Yes,2014
1360,-71.14117684,42.38401732,417-,44,417-44,LAKEVIEW,AVE,LAKEVIEW AVE,10,Cobrahead,City,A3,1,417-44,NULL,Yes,2014
1361,-71.14048285,42.38407041,689-,34,689-34,VASSAL,LANE,VASSAL LN,10,Cobrahead,City,A2,1,689-34,NULL,Yes,2014
1362,-71.14014844,42.38394836,689-,32,689-32,VASSAL,LANE,VASSAL LN,10,Cobrahead,City,A2,1,689-32,NULL,Yes,2014
1363,-71.14105869,42.38368462,417-,42,417-42,LAKEVIEW,AVE,LAKEVIEW AVE,10,Cobrahead,City,A3,1,417-42,NULL,Yes,2014
1364,-71.14096263,42.38339929,417-,40,417-40,LAKEVIEW,AVE,WORTHINGTON ST,10,Cobrahead,City,A3,1,417-40,NULL,Yes,2014
1365,-71.14127266,42.38332562,745-,1,745-1,WORTHINGTON,ST,WORTHINGTON ST,10,Cobrahead,City,A3,1,745-1,NULL,Yes,2014
1366,-71.11995524,42.38556963,421-,2,421-2,LANCASTER,ST,LANCASTER ST,9,Cobrahead,City,A3,1,421-2,NULL,Yes,2014
1367,-71.12033456,42.38565422,421-,3,421-3,LANCASTER,ST,LANCASTER ST,9,Cobrahead,City,A3,1,421-3,NULL,Yes,2014
1368,-71.12073064,42.38567761,421-,5,421-5,LANCASTER,ST,LANCASTER ST,9,Cobrahead,City,A3,1,421-5,NULL,Yes,2014
1369,-71.12097564,42.38550556,383-,7,383-7,HUMBOLDT,ST,HUMBOLDT ST,9,Cobrahead,City,A3,1,383-7,NULL,Yes,2014
1370,-71.1214647,42.38563924,421-,8,421-8,LANCASTER,ST,LANCASTER ST,9,Cobrahead,City,A3,1,421-8,NULL,Yes,2014
1371,-71.12252811,42.3853855,421-,11,421-11,LANCASTER,ST,LANCASTER ST,9,Cobrahead,City,A3,1,421-11,NULL,Yes,2014
1372,-71.12183105,42.38532217,4-,7,7-Apr,AGASSIZ,ST,AGASSIZ ST,9,Cobrahead,City,A3,1,7-Apr,NULL,Yes,2014
1373,-71.12297619,42.38523856,421-,13,421-13,LANCASTER,ST,LANCASTER ST,9,Cobrahead,City,A3,1,421-13,NULL,Yes,2014
1374,-71.09815722,42.36153844,425-,3,425-3,LANDSDOWNE,ST,LANDSDOWNE ST,5,Cobrahead,City,A1,1,425-3,NULL,Yes,2014
1375,-71.12030778,42.38079639,422-,1,422-1,LANGDON,ST,MASSACHUSETTS AVE,9,Cobrahead,City,A3,1,422-1,NULL,Yes,2014
1376,-71.11999636,42.38068941,471-,181.5,471-181.5,MASSACHUSETTS,AVE,MASSACHUSETTS AVE,9,Cobrahead,City,A1,1,471-181.5,NULL,Yes,2014
1377,-71.11971,42.38067479,471-,182,471-182,MASSACHUSETTS,AVE,MASSACHUSETTS AVE,8,Cobrahead,City,A1,1,471-182,NULL,Yes,2014
1378,-71.1199571,42.38101203,471-,183,471-183,MASSACHUSETTS,AVE,MASSACHUSETTS AVE,9,Cobrahead,City,A1,1,471-183,NULL,Yes,2014
1379,-71.12091153,42.38062114,422-,4,422-4,LANGDON,ST,RUTLAND ST,9,Cobrahead,City,A3,1,422-4,NULL,Yes,2014
