lat2,lon2,lux2
42.37175717,-71.08571933,27.9
42.37175718,-71.08572030,27.9
42.37175719,-71.08572027,28
42.37175719,-71.08572026,27.9
42.37175719,-71.08572025,27.7
42.37175720,-71.08572027,27.9
42.37175724,-71.08571932,27.9
42.37175726,-71.08572326,27.8
42.37175726,-71.08572209,27.8
42.37175728,-71.08572205,27.9
42.37175732,-71.08572326,27.7
42.37175733,-71.08572201,27.6
42.37175733,-71.08572015,27.7
42.37175734,-71.08572327,27.8
42.37175734,-71.08572017,27.9
42.37175736,-71.08572401,28
42.37175736,-71.08572325,27.9
42.37175736,-71.08572197,27.8
42.37175738,-71.08572397,27.8
42.37175739,-71.08572396,27.7
42.37175740,-71.08572398,27.7
42.37175741,-71.08572393,27.7
42.37175742,-71.08572395,27.9
42.37175744,-71.08572398,27.9
42.37175744,-71.08572200,27.8
42.37175747,-71.08572388,28
42.37175747,-71.08572195,27.9
42.37175748,-71.08572395,28
42.37175748,-71.08572194,27.8
42.37175748,-71.08572010,27.9
42.37175749,-71.08572391,27.7
42.37175749,-71.08572193,27.6
42.37175749,-71.08572012,27.7
42.37175753,-71.08572391,27.8
42.37175753,-71.08572194,27.6
42.37175754,-71.08572012,27.9
42.37175755,-71.08572188,27.6
42.37175756,-71.08572189,27.6
42.37175757,-71.08572391,27.9
42.37175758,-71.08572197,27.9
42.37175759,-71.08572391,27.7
42.37175759,-71.08572387,27.7
42.37175760,-71.08572389,28
42.37175761,-71.08572388,27.9
42.37175761,-71.08572387,28
42.37175762,-71.08572375,27.7
42.37175764,-71.08572382,28
42.37175764,-71.08572192,27.8
42.37175764,-71.08572190,27.9
42.37175765,-71.08572189,27.9
42.37175766,-71.08572182,27.9
42.37175767,-71.08572183,27.8
42.37175768,-71.08572372,27.8
42.37175771,-71.08572366,27.9
42.37175773,-71.08572371,27.7
42.37175774,-71.08572365,27.9
42.37175777,-71.08578040,20.54
42.37175777,-71.08572368,27.7
42.37175779,-71.08572176,27.8
42.37175781,-71.08572363,27.8
42.37175782,-71.08572366,28
42.37175784,-71.08572175,27.6
42.37175788,-71.08572364,28
42.37175789,-71.08572364,27.9
42.37175789,-71.08572003,27.9
42.37175790,-71.08572361,27.7
42.37175791,-71.08571999,27.9
42.37175793,-71.08572004,27.9
42.37175795,-71.08572361,28
42.37175795,-71.08571999,27.7
42.37175798,-71.08572165,27.9
42.37175799,-71.08571998,27.7
42.37175800,-71.08572169,27.8
42.37175801,-71.08572349,28
42.37175801,-71.08572348,27.7
42.37175802,-71.08572351,27.9
42.37175802,-71.08572161,27.9
42.37175804,-71.08572349,27.7
42.37175804,-71.08572344,28
42.37175805,-71.08572351,27.8
42.37175805,-71.08572167,27.9
42.37175805,-71.08572161,27.6
42.37175805,-71.08572000,27.9
42.37175806,-71.08572349,27.9
42.37175806,-71.08572164,27.6
42.37175807,-71.08572354,28
42.37175809,-71.08572352,27.7
42.37175810,-71.08572162,27.9
42.37175811,-71.08572156,27.6
42.37175813,-71.08572160,27.8
42.37175814,-71.08572160,27.8
42.37175816,-71.08572162,27.6
42.37175819,-71.08572153,27.6
42.37175821,-71.08571989,27.9
42.37175824,-71.08572156,27.8
42.37175824,-71.08572148,27.9
42.37175825,-71.08571989,27.9
42.37175827,-71.08571992,27.9
42.37175832,-71.08571980,27.7
42.37175833,-71.08571988,27.9
42.37175834,-71.08572148,27.8
42.37175837,-71.08571982,27.9
42.37175838,-71.08572153,27.9
42.37175838,-71.08571994,27.7
42.37175839,-71.08572142,27.6
42.37175842,-71.08572142,27.9
42.37175844,-71.08571990,27.9
42.37175845,-71.08571985,27.7
42.37175847,-71.08572143,27.8
42.37175856,-71.08572137,27.6
42.37175858,-71.08571987,27.9
42.37175860,-71.08571979,27.9
42.37175865,-71.08571977,27.9
42.37175875,-71.08571980,27.7
42.37175884,-71.08571972,27.9
42.37175891,-71.08571973,27.9
42.37175893,-71.08571971,27.7
42.37175896,-71.08571965,27.7
42.37175913,-71.08571968,27.9
42.37175918,-71.08571964,27.9
42.37175923,-71.08571961,27.7
42.37175924,-71.08571965,27.9
42.37175927,-71.08572214,27.8
42.37175928,-71.08572217,27.9
42.37175931,-71.08572217,27.9
42.37175932,-71.08572214,27.6
42.37175933,-71.08578411,20.4
42.37175934,-71.08572216,27.8
42.37175936,-71.08572216,27.8
42.37175938,-71.08572212,27.6
42.37175939,-71.08572215,27.7
42.37175942,-71.08571957,27.9
42.37175944,-71.08572216,28
42.37175945,-71.08572212,27.7
42.37175946,-71.08571955,27.7
42.37175947,-71.08572214,27.9
42.37175948,-71.08571947,27.7
42.37175949,-71.08572217,27.8
42.37175949,-71.08571947,27.9
42.37175951,-71.08571951,27.9
42.37175953,-71.08572208,27.9
42.37175954,-71.08571939,27.9
42.37175955,-71.08572211,27.9
42.37175955,-71.08571941,27.9
42.37175956,-71.08571961,28
42.37175957,-71.08571932,27.7
42.37175958,-71.08571936,27.9
42.37175960,-71.08572212,27.6
42.37175962,-71.08571945,27.9
42.37175964,-71.08571962,27.7
42.37175966,-71.08571958,27.9
42.37175966,-71.08571942,27.7
42.37175967,-71.08571950,27.9
42.37175969,-71.08571941,27.9
42.37175971,-71.08571946,27.9
42.37175973,-71.08571934,27.7
42.37175974,-71.08571931,27.9
42.37175980,-71.08571993,27.6
42.37175981,-71.08572201,27.9
42.37175985,-71.08571951,27.9
42.37175986,-71.08571992,27.9
42.37175991,-71.08572198,28
42.37175991,-71.08571986,27.8
42.37175995,-71.08572199,27.9
42.37175998,-71.08571984,27.8
42.37175998,-71.08571981,28
42.37175999,-71.08572196,27.7
42.37175999,-71.08571945,27.7
42.37176002,-71.08571945,28
42.37176004,-71.08572191,28
42.37176008,-71.08571982,27.9
42.37176011,-71.08571967,28
42.37176012,-71.08571970,27.7
42.37176013,-71.08571979,27.9
42.37176013,-71.08571934,28
42.37176014,-71.08571977,27.9
42.37176014,-71.08571976,28
42.37176014,-71.08571966,27.9
42.37176017,-71.08572183,27.9
42.37176017,-71.08571969,27.7
42.37176017,-71.08571939,27.9
42.37176020,-71.08571981,27.8
42.37176020,-71.08571980,27.8
42.37176021,-71.08571974,28
42.37176022,-71.08572176,27.9
42.37176022,-71.08571973,27.9
42.37176023,-71.08572180,27.7
42.37176023,-71.08572179,28
42.37176023,-71.08571974,28
42.37176025,-71.08571974,27.8
42.37176025,-71.08571964,27.9
42.37176026,-71.08571971,27.6
42.37176027,-71.08572177,27.7
42.37176027,-71.08571969,27.8
42.37176028,-71.08571973,27.9
42.37176029,-71.08572170,27.7
42.37176029,-71.08571970,27.7
42.37176030,-71.08572169,28
42.37176030,-71.08571970,28
42.37176033,-71.08571969,27.9
42.37176035,-71.08571963,27.9
42.37176036,-71.08572165,27.9
42.37176038,-71.08571966,28
42.37176039,-71.08571934,27.8
42.37176042,-71.08572163,28
42.37176042,-71.08571964,27.7
42.37176042,-71.08571960,27.6
42.37176044,-71.08571946,28
42.37176044,-71.08571945,27.7
42.37176044,-71.08571934,28
42.37176045,-71.08571938,27.9
42.37176046,-71.08571959,27.6
42.37176047,-71.08571965,27.9
42.37176047,-71.08571949,27.9
42.37176048,-71.08571964,28
42.37176049,-71.08571957,27.9
42.37176049,-71.08571933,27.9
42.37176050,-71.08571959,28
42.37176051,-71.08571927,28
42.37176052,-71.08572166,27.7
42.37176053,-71.08572156,27.9
42.37176053,-71.08571928,28
42.37176054,-71.08571965,27.9
42.37176055,-71.08571919,28.2
42.37176056,-71.08571941,27.7
42.37176057,-71.08571922,28
42.37176057,-71.08571921,27.9
42.37176057,-71.08571826,27.8
42.37176058,-71.08571926,28.1
42.37176058,-71.08571830,28
42.37176059,-71.08572160,28
42.37176059,-71.08571822,27.8
42.37176060,-71.08571924,28.1
42.37176061,-71.08571928,27.7
42.37176062,-71.08571954,27.7
42.37176062,-71.08571828,27.8
42.37176063,-71.08571944,28
42.37176063,-71.08571923,27.7
42.37176063,-71.08571830,28
42.37176064,-71.08578834,20.78
42.37176064,-71.08571913,28.1
42.37176064,-71.08571822,28
42.37176065,-71.08571960,28
42.37176065,-71.08571915,28.1
42.37176065,-71.08571827,28
42.37176065,-71.08571820,27.9
42.37176066,-71.08571817,27.8
42.37176067,-71.08571818,28
42.37176068,-71.08572151,27.7
42.37176069,-71.08571936,27.9
42.37176069,-71.08571840,27.8
42.37176069,-71.08571834,28
42.37176069,-71.08571822,28
42.37176070,-71.08572154,27.7
42.37176070,-71.08571819,28
42.37176071,-71.08572149,27.8
42.37176071,-71.08571955,27.9
42.37176071,-71.08571937,28
42.37176071,-71.08571829,28
42.37176071,-71.08571827,28
42.37176071,-71.08571824,28
42.37176071,-71.08571820,28
42.37176071,-71.08571818,27.9
42.37176072,-71.08572156,28
42.37176072,-71.08571937,27.9
42.37176072,-71.08571837,28
42.37176073,-71.08571951,27.9
42.37176074,-71.08572149,28
42.37176074,-71.08571954,27.7
42.37176075,-71.08572147,27.7
42.37176075,-71.08571947,28
42.37176075,-71.08571940,27.9
42.37176076,-71.08571948,27.9
42.37176076,-71.08571910,28.2
42.37176076,-71.08571908,28.1
42.37176076,-71.08571815,28.1
42.37176077,-71.08572155,27.9
42.37176077,-71.08571952,27.7
42.37176077,-71.08571935,27.7
42.37176077,-71.08571817,27.8
42.37176078,-71.08572150,27.9
42.37176078,-71.08571952,27.8
42.37176078,-71.08571910,28.1
42.37176078,-71.08571908,28.1
42.37176078,-71.08571826,27.7
42.37176079,-71.08571831,27.8
42.37176080,-71.08571953,28
42.37176080,-71.08571950,27.7
42.37176080,-71.08571820,28
42.37176082,-71.08571933,27.95
42.37176082,-71.08571820,27.9
42.37176083,-71.08571830,28
42.37176083,-71.08571812,28
42.37176084,-71.08571946,27.9
42.37176084,-71.08571941,28
42.37176084,-71.08571937,27.8
42.37176084,-71.08571929,27.9
42.37176084,-71.08571917,27.9
42.37176086,-71.08571945,27.9
42.37176086,-71.08571934,27.8
42.37176087,-71.08571817,27.9
42.37176087,-71.08571816,27.9
42.37176088,-71.08571945,27.7
42.37176088,-71.08571933,27.8
42.37176088,-71.08571910,27.9
42.37176088,-71.08571828,28.1
42.37176089,-71.08571931,27.8
42.37176089,-71.08571811,28
42.37176090,-71.08571947,28
42.37176090,-71.08571935,28
42.37176090,-71.08571927,28
42.37176090,-71.08571923,28
42.37176091,-71.08571947,27.9
42.37176091,-71.08571936,28.1
42.37176091,-71.08571923,27.8
42.37176091,-71.08571920,27.9
42.37176091,-71.08571904,28.1
42.37176092,-71.08571947,28
42.37176092,-71.08571934,27.9
42.37176092,-71.08571928,27.8
42.37176092,-71.08571918,28
42.37176092,-71.08571815,28.1
42.37176093,-71.08571949,27.9
42.37176093,-71.08571948,27.8
42.37176093,-71.08571938,28
42.37176093,-71.08571929,28
42.37176094,-71.08571947,27.9
42.37176094,-71.08571927,28
42.37176094,-71.08571810,27.8
42.37176095,-71.08571947,27.9
42.37176095,-71.08571944,27.8
42.37176095,-71.08571913,27.9
42.37176095,-71.08571808,28
42.37176096,-71.08571950,27.7
42.37176096,-71.08571902,28
42.37176096,-71.08571901,28
42.37176096,-71.08571826,28.1
42.37176096,-71.08571811,28.1
42.37176096,-71.08571809,27.9
42.37176097,-71.08571930,27.8
42.37176097,-71.08571925,27.8
42.37176097,-71.08571902,28.1
42.37176098,-71.08571813,27.85
42.37176098,-71.08571808,28
42.37176099,-71.08571940,28
42.37176099,-71.08571930,27.8
42.37176099,-71.08571916,27.9
42.37176099,-71.08571909,27.8
42.37176099,-71.08571823,28.1
42.37176099,-71.08571810,28
42.37176099,-71.08571807,27.8
42.37176100,-71.08571941,27.7
42.37176100,-71.08571938,28
42.37176100,-71.08571931,28
42.37176100,-71.08571925,28
42.37176100,-71.08571908,27.8
42.37176100,-71.08571906,28
42.37176100,-71.08571902,27.8
42.37176100,-71.08571818,28.1
42.37176101,-71.08571945,28
42.37176102,-71.08571824,27.8
42.37176102,-71.08571817,27.9
42.37176103,-71.08571900,28.1
42.37176103,-71.08571898,27.9
42.37176103,-71.08571824,28.1
42.37176104,-71.08571930,28
42.37176104,-71.08571902,27.7
42.37176104,-71.08571807,28
42.37176105,-71.08571894,28.1
42.37176106,-71.08571937,28
42.37176106,-71.08571923,28
42.37176106,-71.08571897,28
42.37176106,-71.08571824,28.1
42.37176106,-71.08571809,27.9
42.37176106,-71.08571807,27.6
42.37176107,-71.08571925,28
42.37176107,-71.08571899,27.9
42.37176107,-71.08571895,28.1
42.37176109,-71.08572135,28
42.37176109,-71.08571944,28
42.37176109,-71.08571943,27.7
42.37176110,-71.08571947,27.9
42.37176110,-71.08571922,27.8
42.37176110,-71.08571893,27.9
42.37176111,-71.08571926,28
42.37176111,-71.08571892,28.1
42.37176112,-71.08571886,27.7
42.37176113,-71.08571932,27.9
42.37176113,-71.08571926,28
42.37176114,-71.08571895,27.7
42.37176116,-71.08571885,28
42.37176118,-71.08571818,27.8
42.37176119,-71.08572126,28
42.37176119,-71.08571939,27.7
42.37176121,-71.08571940,28
42.37176121,-71.08571892,28
42.37176124,-71.08572126,27.7
42.37176128,-71.08572125,27.9
42.37176131,-71.08572122,27.9
42.37176132,-71.08571942,27.9
42.37176134,-71.08572123,27.7
42.37176135,-71.08572118,27.6
42.37176136,-71.08572031,27.8
42.37176137,-71.08572121,28
42.37176143,-71.08572034,27.6
42.37176150,-71.08572031,27.9
42.37176150,-71.08572028,27.8
42.37176156,-71.08572026,27.9
42.37176159,-71.08572025,28
42.37176161,-71.08572022,27.8
42.37176162,-71.08572021,27.7
42.37176231,-71.08579242,20.54
42.37176491,-71.08580180,20.4
42.37176613,-71.08580669,20.78
42.37176712,-71.08581183,18.57
42.37176867,-71.08581681,18.87
42.37177165,-71.08582746,19.04
42.37177367,-71.08583294,18.57
42.37177500,-71.08583902,18.87
42.37177769,-71.08584444,29.4
42.37178061,-71.08585783,27.6
42.37178206,-71.08586486,28.4
42.37178403,-71.08587186,29.4
42.37178560,-71.08587932,27.6
42.37178835,-71.08589505,28.4
42.37178966,-71.08590368,29.4
42.37179111,-71.08591216,38.4
42.37179196,-71.08592118,38.8
42.37179513,-71.08593889,39.7
42.37179648,-71.08594809,38.4
42.37179910,-71.08595700,38.8
42.37180070,-71.08596642,46.3
42.37180519,-71.08599428,45.2
42.37180652,-71.08600378,45.4
42.37180777,-71.08601344,46.3
42.37180916,-71.08602302,47.2
42.37181160,-71.08604251,47.3
42.37181288,-71.08605173,47.4
42.37181722,-71.08605944,20.44
42.37182069,-71.08606782,19.58
42.37182195,-71.08607736,19.5
42.37182240,-71.08716479,6.58
42.37182401,-71.08610622,19.58
42.37182458,-71.08612558,20.44
42.37182460,-71.08609615,20.44
42.37182514,-71.08611552,19.5
42.37182592,-71.08614506,19.58
42.37182723,-71.08615431,11.41
42.37182924,-71.08616304,11.69
42.37183034,-71.08617231,11.4
42.37183194,-71.08619111,11.41
42.37183430,-71.08619966,8.65
42.37183521,-71.08620885,8.68
42.37183577,-71.08621844,8.81
42.37183681,-71.08623724,8.65
42.37183768,-71.08625609,13.75
42.37183780,-71.08624635,13.35
42.37183850,-71.08626522,12.42
42.37184074,-71.08629284,18.04
42.37184106,-71.08628317,13.35
42.37184171,-71.08630190,15.77
42.37184584,-71.08631878,17.3
42.37184641,-71.08632793,18.04
42.37184718,-71.08633687,17.57
42.37184917,-71.08634486,17.7
42.37185006,-71.08635359,17.91
42.37185161,-71.08637979,16.95
42.37185224,-71.08637034,17.57
42.37185235,-71.08638830,17.09
42.37185433,-71.08643222,22.73
42.37185475,-71.08714076,7.05
42.37185489,-71.08641364,16.95
42.37185533,-71.08714037,7.31
42.37185578,-71.08642198,23.08
42.37185670,-71.08640403,16.81
42.37185856,-71.08644757,22.94
42.37185947,-71.08645577,23.08
42.37186337,-71.08646163,27.98
42.37186403,-71.08646974,29.04
42.37186609,-71.08648601,29.75
42.37186823,-71.08652633,27.67
42.37186871,-71.08659710,7.6
42.37186899,-71.08653386,15.25
42.37186942,-71.08649285,27.67
42.37187033,-71.08650063,27.08
42.37187056,-71.08660400,7.68
42.37187060,-71.08654077,15.14
42.37187167,-71.08661144,5.13
42.37187236,-71.08661835,5.24
42.37187325,-71.08655525,15.93
42.37187354,-71.08657124,15.14
42.37187387,-71.08656279,15.25
42.37187416,-71.08663361,5.44
42.37187438,-71.08657877,7.82
42.37187525,-71.08664109,5.13
42.37187557,-71.08650639,27.39
42.37187697,-71.08737038,4.75
42.37187734,-71.08665633,5.24
42.37187915,-71.08666350,9.83
42.37188021,-71.08667879,8.81
42.37188137,-71.08668630,9.48
42.37188431,-71.08669319,9.83
42.37188545,-71.08670075,13.69
42.37188888,-71.08671496,14.47
42.37189019,-71.08675259,19.59
42.37189078,-71.08672197,15.01
42.37189327,-71.08673613,19.47
42.37189376,-71.08672815,18.56
42.37189689,-71.08675686,18.56
42.37189747,-71.08676431,16.25
42.37189849,-71.08677128,16.49
42.37190418,-71.08679821,14.21
42.37190519,-71.08678255,16.28
42.37190606,-71.08679018,16.25
42.37190640,-71.08681150,14.15
42.37190706,-71.08681741,14.3
42.37191028,-71.08682224,14.21
42.37191128,-71.08709472,15.86
42.37191182,-71.08682892,30.9
42.37191195,-71.08684147,32.3
42.37191298,-71.08684764,32.5
42.37191355,-71.08685427,30.9
42.37191388,-71.08686072,32.3
42.37191762,-71.08690230,45.3
42.37191800,-71.08687178,32.5
42.37191954,-71.08688472,32.3
42.37192034,-71.08688980,46.2
42.37192067,-71.08690673,46.3
42.37192068,-71.08687761,30.9
42.37192078,-71.08691386,46.2
42.37192170,-71.08692619,51.8
42.37192187,-71.08693157,52.5
42.37192214,-71.08693561,52.1
42.37192266,-71.08695073,54.6
42.37192486,-71.08695486,54.3
42.37192692,-71.08695843,54.2
42.37192727,-71.08693841,51.8
42.37193491,-71.08695767,54.6
42.37193750,-71.08696409,45.7
42.37194168,-71.08696845,45.7
42.37194802,-71.08697095,46
42.37194914,-71.08697355,45.7
42.37195977,-71.08697619,27.84
42.37196948,-71.08697608,27.57
42.37196968,-71.08697870,27.31
42.37197306,-71.08698394,27.84
42.37197738,-71.08698496,27.57
42.37198127,-71.08698725,27.31
42.37198714,-71.08698848,27.84
42.37198874,-71.08709985,7.29
42.37198939,-71.08699481,18.69
42.37199235,-71.08699685,18.53
42.37200088,-71.08699527,18.81
42.37200362,-71.08699698,18.69
42.37200820,-71.08700161,13.25
42.37200854,-71.08700613,13.13
42.37201065,-71.08701093,13.25
42.37201169,-71.08700745,13.36
42.37201740,-71.08701221,10.87
42.37202049,-71.08701314,11.06
42.37202123,-71.08701361,11.12
42.37202458,-71.08701381,10.87
42.37202704,-71.08701797,9.2
42.37203691,-71.08701298,9.68
42.37204279,-71.08700972,9.41
42.37205022,-71.08701062,8.25
42.37205041,-71.08700698,9.2
42.37205441,-71.08701298,7.22
42.37205462,-71.08700551,8.33
42.37205517,-71.08700987,8.33
42.37205682,-71.08700729,7.67
42.37205695,-71.08700992,8.74
42.37205792,-71.08710415,16.11
42.37205956,-71.08705954,7.43
42.37206039,-71.08701138,9.96
42.37206187,-71.08701091,7.31
42.37206222,-71.08703158,7.8
42.37206324,-71.08700780,6.65
42.37206337,-71.08702671,17.45
42.37206588,-71.08722055,4.68
42.37206689,-71.08721980,4.83
42.37206845,-71.08700503,9.24
42.37207508,-71.08701533,7.78
42.37207640,-71.08700304,7.22
42.37207759,-71.08700275,6.02
42.37207806,-71.08700442,6.59
42.37207857,-71.08700825,6.39
42.37208305,-71.08699987,6.63
42.37208810,-71.08720231,4.77
42.37208867,-71.08720183,4.68
42.37208874,-71.08709190,15.44
42.37209086,-71.08707065,15.45
42.37209088,-71.08707708,15.83
42.37209540,-71.08701561,11.8
42.37209754,-71.08707328,16.12
42.37209794,-71.08706717,15.44
42.37209961,-71.08718603,4.65
42.37210116,-71.08719109,4.68
42.37210329,-71.08695566,1.98
42.37210414,-71.08708131,15.12
42.37210718,-71.08705324,14.74
42.37210856,-71.08698340,6.02
42.37210887,-71.08698942,14.9
42.37210963,-71.08705445,15.06
42.37211086,-71.08705406,15.06
42.37211093,-71.08700892,14.18
42.37211348,-71.08698609,14.86
42.37211397,-71.08705648,14.74
42.37211542,-71.08700999,14.75
42.37211684,-71.08717094,4.74
42.37211740,-71.08717046,4.62
42.37211896,-71.08706159,16.94
42.37211954,-71.08703482,17.32
42.37212136,-71.08698832,14.58
42.37212199,-71.08698471,15.86
42.37212287,-71.08694521,2.53
42.37212390,-71.08700723,14.56
42.37212481,-71.08706431,17.04
42.37212501,-71.08699483,14.75
42.37212546,-71.08699058,14.9
42.37212563,-71.08701198,14.43
42.37212806,-71.08700473,14.82
42.37212830,-71.08700903,16.86
42.37212917,-71.08716790,4.68
42.37213179,-71.08700720,11.75
42.37213299,-71.08716463,4.74
42.37213447,-71.08705421,16.94
42.37213517,-71.08694091,2.48
42.37213527,-71.08704981,16.72
42.37213672,-71.08699816,14.49
42.37213767,-71.08716053,4.76
42.37213921,-71.08701081,12.67
42.37214000,-71.08701061,12.92
42.37214443,-71.08714801,4.63
42.37214536,-71.08700455,17.1
42.37214583,-71.08715573,4.99
42.37214596,-71.08714642,4.66
42.37214597,-71.08701597,13.98
42.37214673,-71.08702041,13.84
42.37214712,-71.08701565,13.6
42.37214745,-71.08704378,16.72
42.37214799,-71.08703388,17.45
42.37214844,-71.08696154,11.75
42.37214983,-71.08701284,17.14
42.37216565,-71.08714009,4.99
42.37216633,-71.08699977,17.12
42.37216678,-71.08692035,2.57
42.37216778,-71.08702351,14.18
42.37216844,-71.08713561,5.1
42.37216887,-71.08701678,13.98
42.37217084,-71.08713610,4.74
42.37217126,-71.08693744,10.22
42.37217256,-71.08713471,4.83
42.37217354,-71.08713279,4.99
42.37217710,-71.08712870,5.63
42.37217921,-71.08692764,10.55
42.37218842,-71.08711730,7.675
42.37219226,-71.08699213,15.53
42.37219378,-71.08711302,5.66
42.37219690,-71.08710456,4.68
42.37219694,-71.08710448,4.76
42.37220114,-71.08711198,4.69
42.37220148,-71.08711129,4.79
42.37220375,-71.08692869,3.21
42.37220432,-71.08709798,4.68
42.37220498,-71.08709725,4.78
42.37220710,-71.08709638,4.6
42.37221312,-71.08709060,4.6
42.37221472,-71.08697860,15.74
42.37221815,-71.08692291,10.07
42.37222308,-71.08708543,4.6
